PLAYER_ID;PLAYER_NAME;TEAM_ID;SEASON
372;Rodney McGruder;1610612746;2019
373;LaMarcus Aldridge;1610612759;2019
374;Brook Lopez;1610612749;2019
375;Cedi Osman;1610612739;2019
376;Kevin Love;1610612739;2019
377;Tristan Thompson;1610612739;2019
378;Collin Sexton;1610612739;2019
379;Darius Garland;1610612739;2019
380;Larry Nance Jr.;1610612739;2019
381;Kevin Porter Jr.;1610612739;2019
382;Jordan Clarkson;1610612739;2019
383;Alfonzo McKinnie;1610612739;2019
384;Matthew Dellavedova;1610612739;2019
385;Ante Zizic;1610612739;2019
386;Brandon Knight;1610612739;2019
387;Marial Shayok;1610612755;2019
388;Al-Farouq Aminu;1610612753;2019
389;Henry Ellenson;1610612751;2019
390;Timothe Luwawu-Cabarrot;1610612751;2019
391;Chandler Hutchison;1610612741;2019
392;D'Angelo Russell;1610612744;2019
393;Justin Patton;1610612760;2019
394;Kelan Martin;1610612750;2019
395;Sterling Brown;1610612749;2019
396;Cody Martin;1610612766;2019
397;Danuel House Jr.;1610612745;2019
398;Josh Richardson;1610612755;2019
399;Jonah Bolden;1610612755;2019
400;Juwan Morgan;1610612762;2019
401;BJ Johnson;1610612753;2019
402;Rodions Kurucs;1610612751;2019
403;CJ Miles;1610612764;2019
404;Tremont Waters;1610612738;2019
405;Jaylen Nowell;1610612750;2019
406;Admiral Schofield;1610612764;2019
407;Justin Robinson;1610612764;2019
408;Deandre Ayton;1610612756;2019
409;Jordan Bone;1610612765;2019
410;Gary Trent Jr.;1610612757;2019
411;Keldon Johnson;1610612759;2019
412;Matt Thomas;1610612761;2019
413;Naz Mitrou-Long;1610612754;2019
414;Hamidou Diallo;1610612760;2019
415;Dean Wade;1610612739;2019
416;Ryan Broekhoff;1610612742;2019
417;DaQuan Jeffries;1610612758;2019
418;Stanton Kidd;1610612762;2019
419;Justin Wright-Foreman;1610612762;2019
420;Nikola Vucevic;1610612753;2019
421;Tyler Cook;1610612739;2019
422;Zylan Cheatham;1610612740;2019
423;Josh Gray;1610612740;2019
424;Jake Layman;1610612750;2019
425;Brian Bowen II;1610612754;2019
426;JaKarr Sampson;1610612754;2019
427;Michael Carter-Williams;1610612753;2019
428;Jarred Vanderbilt;1610612743;2019
429;Charles Brown Jr.;1610612737;2019
430;Ryan Anderson;1610612745;2019
431;Stanley Johnson;1610612761;2019
432;Daryl Macon;1610612748;2019
433;Kyrie Irving;1610612751;2019
434;Caleb Martin;1610612766;2019
435;Zach Norvell Jr.;1610612747;2019
436;Edmond Sumner;1610612754;2019
437;Romeo Langford;1610612738;2019
438;Avery Bradley;1610612747;2019
439;Kevin Huerter;1610612737;2019
440;John Collins;1610612737;2019
441;KZ Okpala;1610612748;2019
442;Jordan McLaughlin;1610612750;2019
443;Eric Gordon;1610612745;2019
444;Damion Lee;1610612744;2019
445;Landry Shamet;1610612746;2019
446;Talen Horton-Tucker;1610612747;2019
447;Caris LeVert;1610612751;2019
448;Gordon Hayward;1610612738;2019
449;John Konchar;1610612763;2019
450;Pau Gasol;1610612757;2019
451;Jarrell Brantley;1610612762;2019
452;Kyle Lowry;1610612761;2019
453;Khyri Thomas;1610612765;2019
454;De'Aaron Fox;1610612758;2019
455;Dion Waiters;1610612748;2019
